FID,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,Descrição
vw_pib_percapita.fid--33501df1_157d3a3b533_60c1,2752,PARANÁ,Mariluz,2010,75293.65625,10861,6932.47998047,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c2,438,RIO GRANDE DO SUL,Lavras do Sul,2010,143841.15625,8399,17125.99023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c3,688,SÃO PAULO,Águas de Lindóia,2010,172769.0625,16341,10572.73046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c4,849,PIAUÍ,Nossa Senhora de Nazaré,2010,14816.15527344,4192,3534.38989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c5,972,GOIÁS,Jaraguá,2010,299434.40625,41772,7168.29980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c6,4605,BAHIA,Jitaúna,2010,57266.8359375,16365,3499.35009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c7,18,RIO GRANDE DO SUL,Paim Filho,2010,53447.82421875,4526,11809.05957031,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c8,2765,MINAS GERAIS,Aiuruoca,2010,52582.87109375,6210,8467.45019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60c9,3430,MINAS GERAIS,Felisburgo,2010,32274.11328125,7024,4594.83007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ca,592,RIO GRANDE DO SUL,Nova Hartz,2010,323488.78125,17772,18202.16015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60cb,3195,MINAS GERAIS,Conceição da Barra de Minas,2010,27938.48632812,4077,6852.70996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60cc,3926,PARANÁ,Colorado,2010,382881.75,21789,17572.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60cd,3025,MINAS GERAIS,Santa Rita do Sapucaí,2010,597007375,36150,16514.73046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ce,4618,BAHIA,Lapão,2010,109688.2421875,26616,4121.14013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60cf,2237,PARAÍBA,Boa Vista,2010,65828.1484375,5908,11142.20019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d0,3566,MINAS GERAIS,Itabirito,2010,817722,43832,18655.8203125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d1,2068,RIO GRANDE DO NORTE,Natal,2010,10369581,806203,12862.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d2,5492,PIAUÍ,Alto Longá,2010,41034.5625,14147,2900.58007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d3,1345,ESPIRITO SANTO,Domingos Martins,2010,308253.09375,32455,9497.86035156,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d4,3657,PERNAMBUCO,São Benedito do Sul,2010,38045.48828125,10838,3510.37988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d5,4151,PARANÁ,Palmital,2010,107584.8203125,15548,6919.52978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d6,975,GOIÁS,Jesúpolis,2010,13104.99804688,2296,5707.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d7,2896,MINAS GERAIS,Astolfo Dutra,2010,127486.65625,13109,9725.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d8,2383,PARAÍBA,São José de Espinharas,2010,24638.578125,5045,4883.75976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60d9,4858,BAHIA,Anguera,2010,26372.31835938,9826,2683.92993164,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60da,989,GOIÁS,Damianópolis,2010,17035.70117188,3678,4631.77978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60db,1242,SERGIPE,Ilha das Flores,2010,38105.6328125,8906,4278.64990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60dc,1753,MARANHÃO,Santa Rita,2010,99755.2421875,32872,3034.65991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60dd,4317,BAHIA,Caetanos,2010,30036.10546875,12307,2440.57006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60de,143,RIO GRANDE DO SUL,Tupandi,2010,114727.6875,3931,29185.36914062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60df,2560,PARAÍBA,Água Branca,2010,34446.609375,9581,3595.30004883,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e0,2036,MARANHÃO,Alcântara,2010,65418.3046875,22020,2970.86010742,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e1,100,BAHIA,Paratinga,2010,96737.9765625,29874,3238.19995117,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e2,1001,PIAUÍ,SimõEs,2010,58005.26171875,14167,4094.38989258,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e3,5256,SANTA CATARINA,Canelinha,2010,101460,10168,9978.36035156,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e4,3356,MINAS GERAIS,Divino,2010,106150.0234375,20099,5281.35986328,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e5,4452,BAHIA,Floresta Azul,2010,42329.94140625,10364,4084.32006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e6,3986,MATO GROSSO,Jaciara,2010,382745.5625,25922,14765.28027344,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e7,1888,CEARÁ,Pires Ferreira,2010,31351.3984375,9857,3180.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e8,2065,RIO GRANDE DO NORTE,Tibau do Sul,2010,71593.453125,11707,6115.43994141,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60e9,1603,MARANHÃO,Dom Pedro,2010,79900.609375,22086,3617.69995117,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ea,4800,SÃO PAULO,Saltinho,2010,107210.796875,7149,14996.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60eb,3736,MINAS GERAIS,Mato Verde,2010,58693.7109375,12957,4529.87988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ec,5495,AMAZONAS,São Sebastião do Uatumã,2010,32970.34765625,9268,3557.43994141,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ed,4035,MATO GROSSO,Acorizal,2010,51665.796875,5659,9129.84960938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ee,776,ALAGOAS,Mar Vermelho,2010,15055.91699219,4131,3644.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ef,3144,MINAS GERAIS,São João Nepomuceno,2010,177288.109375,26160,6777.06982422,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f0,3224,MINAS GERAIS,Conceição do Rio Verde,2010,113550.8984375,13244,8573.75976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f1,2648,MINAS GERAIS,Paiva,2010,11832.640625,1687,7014.00976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f2,4684,SÃO PAULO,Nova Castilho,2010,26578.25976562,1122,23688.2890625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f3,2858,MINAS GERAIS,Bom Despacho,2010,499249.78125,44265,11278.66015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f4,518,RIO GRANDE DO SUL,Candelária,2010,409361.71875,30423,13455.66992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f5,275,BAHIA,Santa Teresinha,2010,33876.703125,10546,3212.2800293,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f6,4780,SÃO PAULO,Ribeirão Branco,2010,203091,18607,10914.75976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f7,5513,SANTA CATARINA,Rio Negrinho,2010,531999.8125,44633,11919.4296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f8,1861,CEARÁ,Orós,2010,91515.421875,21784,4201.04003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60f9,3348,PERNAMBUCO,Macaparana,2010,96728.0078125,24031,4025.12988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60fa,2118,PARÁ,São Domingos do Araguaia,2010,92794.3046875,22063,4205.87988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60fb,807,ALAGOAS,Jaramataia,2010,23547.14648438,6140,3835.04003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60fc,2306,PARÁ,Pacajá,2010,158200.59375,41953,3770.89990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60fd,800,SÃO PAULO,Indaiatuba,2010,5156607.5,183803,28055.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60fe,5280,SANTA CATARINA,Dona Emma,2010,46140.10546875,3583,12877.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_60ff,5180,SANTA CATARINA,Atalanta,2010,50381.9765625,3402,14809.51953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6100,2970,PARANÁ,Mamborê,2010,263614625,14332,18393.4296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6101,525,RIO GRANDE DO SUL,São Martinho da Serra,2010,66114.0390625,3579,18472.76953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6102,2840,PERNAMBUCO,Custódia,2010,161101.578125,33874,4755.91015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6103,4236,SÃO PAULO,Cabrália Paulista,2010,113450.7734375,4369,25967.22070312,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6104,4546,SÃO PAULO,Itaóca,2010,21155.91796875,3143,6731.12011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6105,3802,PARANÁ,Almirante Tamandaré,2010,577882.25,97523,5925.60009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6106,1207,ESPIRITO SANTO,Nova Venécia,2010,465862.75,46354,10050.11035156,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6107,2090,RIO GRANDE DO NORTE,Cerro Corá,2010,50042.41796875,11235,4454.14990234,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6108,3301,MINAS GERAIS,Cruzília,2010,104239.1171875,15373,6780.66015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6109,959,GOIÁS,Cavalcante,2010,186038.578125,10398,17891.76953125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610a,117,BAHIA,São José da Vitória,2010,20077.56640625,6270,3202.15991211,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610b,941,GOIÁS,Campos Belos,2010,104675.78125,19166,5461.54003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610c,838,GOIÁS,Nova Glória,2010,60245.73828125,8632,6979.35009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610d,5020,TOCANTINS,Natividade,2010,63293.33984375,9396,6736.20019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610e,2895,MINAS GERAIS,Arinos,2010,113755.6796875,18153,6266.49023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_610f,1721,MARANHÃO,Parnarama,2010,120248.40625,36300,3312.62988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6110,716,ALAGOAS,Feira Grande,2010,67006.5546875,21824,3070.32006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6111,5347,PIAUÍ,Elesbão Veloso,2010,54116.52734375,14490,3734.75,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6112,3325,MINAS GERAIS,Tumiritinga,2010,34187.10546875,6198,5515.83007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6113,3441,MINAS GERAIS,Francisco Dumont,2010,28876.14648438,4987,5790.27978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6114,3394,MINAS GERAIS,Vieiras,2010,29292.23242188,3899,7512.75976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6115,4166,PARANÁ,Figueira,2010,60627.41015625,8485,7145.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6116,2787,MINAS GERAIS,Antônio Prado de Minas,2010,14403.46777344,2070,6958.20019531,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6117,2496,MARANHÃO,São Vicente Ferrer,2010,39492.9609375,20463,1929.9699707,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6118,5373,SANTA CATARINA,Jupiá,2010,28970.68554688,2185,13258.88964844,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6119,2226,PARÁ,Cametá,2010,328735.40625,117099,2807.33007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611a,3377,MINAS GERAIS,Engenheiro Caldas,2010,56074.13671875,10908,5140.64013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611b,3057,PERNAMBUCO,Itambé,2010,175518.515625,36126,4858.50976562,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611c,3770,SÃO PAULO,Guaiçara,2010,130954.9921875,11206,11686.15039062,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611d,2252,PARAÍBA,Santa Cruz,2010,25700.4375,6677,3849.10009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611e,1484,MATO GROSSO DO SUL,Rochedo,2010,80849.7578125,4480,18046.8203125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_611f,2432,PARAÍBA,Remígio,2010,69606.3515625,17423,3995.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6120,960,GOIÁS,Ceres,2010,193604.6875,19069,10152.84960938,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6121,2287,PARÁ,Maracanã,2010,94502.7109375,29417,3212.52001953,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6122,1518,CEARÁ,Maranguape,2010,643602.6875,110523,5823.25,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6123,2913,MINAS GERAIS,Belo Vale,2010,47929.59765625,7470,6416.27978516,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6124,1421,CEARÁ,Barroquinha,2010,53454.80859375,15558,3435.84008789,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6125,3565,MINAS GERAIS,Itabirinha,2010,50568.87109375,10819,4674.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6126,1136,PIAUÍ,São João da Canabrava,2010,15651.91992188,4511,3469.7199707,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6127,4435,SÃO PAULO,Borebi,2010,34413.14453125,2349,14650.12988281,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6128,387,RIO GRANDE DO SUL,Sinimbu,2010,121152.40625,10706,11316.30957031,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6129,3257,MINAS GERAIS,Simonésia,2010,96474.9296875,17933,5379.74023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612a,199,BAHIA,Remanso,2010,155141.328125,39705,3907.35009766,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612b,2725,MINAS GERAIS,Poços de Caldas,2010,2818455.75,151449,18609.9296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612c,3134,MINAS GERAIS,Carvalhos,2010,26771.07617188,4735,5653.87011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612d,2929,MINAS GERAIS,Sabinópolis,2010,87639.6796875,16326,5368.10986328,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612e,3744,MINAS GERAIS,Minas Novas,2010,120427.390625,31647,3805.33007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_612f,3944,RONDÔNIA,Pimenteiras do Oeste,2010,68966.140625,2415,28557.41015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6130,4171,PARANÁ,Boa Ventura de São Roque,2010,88497.1484375,6964,12707.79980469,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6131,2909,MINAS GERAIS,Bela Vista de Minas,2010,57826.421875,10333,5596.29003906,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6132,2789,MINAS GERAIS,Aracitaba,2010,15587.87890625,1885,8269.4296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6133,5140,TOCANTINS,Babaçulândia,2010,93242.9921875,10698,8715.9296875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6134,5358,TOCANTINS,Pugmil,2010,32357.92773438,2252,14368.53027344,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6135,2884,PARANÁ,Jataizinho,2010,81946.609375,11604,7061.93017578,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6136,2278,PARAÍBA,Santarém,2010,11645.21484375,2749,4236.16015625,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6137,1990,RIO DE JANEIRO,Santo Antônio de Pádua,2010,515187.90625,42405,12149.23046875,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6138,4227,SÃO PAULO,Boituva,2010,1223898125,44906,27254.66992188,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6139,2931,MINAS GERAIS,Salinas,2010,237517.859375,38789,6123.33007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613a,5036,SÃO PAULO,Campo Limpo Paulista,2010,838058875,74863,11194.5703125,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613b,1848,RIO DE JANEIRO,Maricá,2010,1079824375,123492,8744.08007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613c,5141,TOCANTINS,Wanderlândia,2010,66966.7734375,9493,7054.33007812,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613d,406,RIO GRANDE DO SUL,Aceguá,2010,115000.703125,4347,26455.18945312,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613e,2035,MARANHÃO,Água Doce do Maranhão,2010,37689.296875,12460,3024.82006836,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_613f,2784,MINAS GERAIS,Angelândia,2010,47678.96484375,8571,5562.81982422,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6140,307,RIO GRANDE DO SUL,Cristal,2010,93160.71875,7393,12601.20996094,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6141,1254,GOIÁS,Santa Rosa de Goiás,2010,20780.69140625,2765,7515.62011719,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6142,1447,MATO GROSSO DO SUL,Iguatemi,2010,215600.4375,15222,14163.74023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6143,3197,MINAS GERAIS,Catas Altas,2010,70746.1015625,4795,14754.13964844,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6144,4567,BAHIA,Maragogipe,2010,178405.578125,43921,4061.9699707,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6145,2987,MINAS GERAIS,Brasilândia de Minas,2010,134720.109375,13593,9910.99023438,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6146,1708,RIO GRANDE DO NORTE,Caraúbas,2010,156053.3125,20471,7623.14013672,Produto Interno Bruto per capita
vw_pib_percapita.fid--33501df1_157d3a3b533_6147,605,RIO GRANDE DO SUL,Caxias do Sul,2010,12509582,410166,30498.83007812,Produto Interno Bruto per capita
